frame_index,img_filename,img_timestamp_iso,imu_timestamp,imu_temp_c,imu_heading_deg,imu_roll_deg,imu_pitch_deg,imu_sys_cal,imu_gyro_cal,imu_accel_cal,imu_mag_cal,uwb_timestamp,uwb_distance_cm,uwb_azimuth_deg,uwb_elevation_deg,uwb_nlos_status
15,node1_20251202_083755_664.jpg,2025-12-02T08:37:55.664,2025-12-02T08:37:56.726,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:56.602,118.0,-9.8,0.8,0
16,node1_20251202_083756_810.jpg,2025-12-02T08:37:56.810,2025-12-02T08:37:57.875,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:57.249,109.0,-1.9,-2.0,0
17,node1_20251202_083757_961.jpg,2025-12-02T08:37:57.961,2025-12-02T08:37:59.066,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:57.249,109.0,-1.9,-2.0,0
18,node1_20251202_083759_156.jpg,2025-12-02T08:37:59.156,2025-12-02T08:38:00.154,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:57.249,109.0,-1.9,-2.0,0
19,node1_20251202_083800_246.jpg,2025-12-02T08:38:00.246,2025-12-02T08:38:01.247,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:57.249,109.0,-1.9,-2.0,0
20,node1_20251202_083801_326.jpg,2025-12-02T08:38:01.326,2025-12-02T08:38:02.330,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:57.249,109.0,-1.9,-2.0,0
21,node1_20251202_083802_424.jpg,2025-12-02T08:38:02.424,2025-12-02T08:38:03.435,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:57.249,109.0,-1.9,-2.0,0
22,node1_20251202_083803_498.jpg,2025-12-02T08:38:03.498,2025-12-02T08:38:04.530,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:37:57.249,109.0,-1.9,-2.0,0
23,node1_20251202_083804_595.jpg,2025-12-02T08:38:04.595,2025-12-02T08:38:05.598,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:05.469,121.0,-3.3,-4.5,0
24,node1_20251202_083805_658.jpg,2025-12-02T08:38:05.658,2025-12-02T08:38:06.689,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:06.554,122.0,-4.0,-4.9,0
25,node1_20251202_083806_745.jpg,2025-12-02T08:38:06.745,2025-12-02T08:38:07.781,24,184.75,0.125,-175.375,0,3,0,0,2025-12-02T08:38:07.634,122.0,-1.5,-3.1,0
26,node1_20251202_083807_843.jpg,2025-12-02T08:38:07.843,2025-12-02T08:38:08.880,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:08.498,123.0,-1.7,-1.9,0
27,node1_20251202_083808_940.jpg,2025-12-02T08:38:08.940,2025-12-02T08:38:10.016,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:08.498,123.0,-1.7,-1.9,0
28,node1_20251202_083810_073.jpg,2025-12-02T08:38:10.073,2025-12-02T08:38:11.100,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:08.498,123.0,-1.7,-1.9,0
29,node1_20251202_083811_163.jpg,2025-12-02T08:38:11.163,2025-12-02T08:38:12.184,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:08.498,123.0,-1.7,-1.9,0
30,node1_20251202_083812_240.jpg,2025-12-02T08:38:12.240,2025-12-02T08:38:13.255,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:08.498,123.0,-1.7,-1.9,0
31,node1_20251202_083813_318.jpg,2025-12-02T08:38:13.318,2025-12-02T08:38:14.351,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:08.498,123.0,-1.7,-1.9,0
32,node1_20251202_083814_418.jpg,2025-12-02T08:38:14.418,2025-12-02T08:38:15.434,24,184.75,0.1875,-175.375,0,3,0,0,2025-12-02T08:38:08.498,123.0,-1.7,-1.9,0
33,node1_20251202_083815_505.jpg,2025-12-02T08:38:15.505,2025-12-02T08:38:16.589,24,184.75,0.125,-175.3125,0,3,0,0,2025-12-02T08:38:16.490,126.0,-2.3,-3.8,0
34,node1_20251202_083816_650.jpg,2025-12-02T08:38:16.650,2025-12-02T08:38:17.670,24,184.75,0.125,-175.3125,0,3,0,0,2025-12-02T08:38:17.620,124.0,-1.5,-3.8,0
35,node1_20251202_083817_736.jpg,2025-12-02T08:38:17.736,2025-12-02T08:38:18.765,24,184.75,0.25,-175.3125,0,3,0,0,2025-12-02T08:38:18.694,122.0,-2.7,-4.5,0
36,node1_20251202_083818_829.jpg,2025-12-02T08:38:18.829,2025-12-02T08:38:19.869,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:19.774,123.0,-2.1,-3.9,0
37,node1_20251202_083819_932.jpg,2025-12-02T08:38:19.932,2025-12-02T08:38:20.981,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:20.422,124.0,-2.1,-3.9,0
38,node1_20251202_083821_053.jpg,2025-12-02T08:38:21.053,2025-12-02T08:38:22.143,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:20.422,124.0,-2.1,-3.9,0
39,node1_20251202_083822_209.jpg,2025-12-02T08:38:22.209,2025-12-02T08:38:23.263,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:20.422,124.0,-2.1,-3.9,0
40,node1_20251202_083823_323.jpg,2025-12-02T08:38:23.323,2025-12-02T08:38:24.371,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:20.422,124.0,-2.1,-3.9,0
41,node1_20251202_083824_444.jpg,2025-12-02T08:38:24.444,2025-12-02T08:38:25.490,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:20.422,124.0,-2.1,-3.9,0
42,node1_20251202_083825_552.jpg,2025-12-02T08:38:25.552,2025-12-02T08:38:26.577,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:20.422,124.0,-2.1,-3.9,0
43,node1_20251202_083826_644.jpg,2025-12-02T08:38:26.644,2025-12-02T08:38:27.679,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:20.422,124.0,-2.1,-3.9,0
44,node1_20251202_083827_745.jpg,2025-12-02T08:38:27.745,2025-12-02T08:38:28.831,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:28.685,124.0,-2.1,-4.3,0
45,node1_20251202_083828_900.jpg,2025-12-02T08:38:28.900,2025-12-02T08:38:29.939,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:29.760,122.0,-2.1,-4.1,0
46,node1_20251202_083830_007.jpg,2025-12-02T08:38:30.007,2025-12-02T08:38:31.039,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:30.845,119.0,-2.1,-4.6,0
47,node1_20251202_083831_106.jpg,2025-12-02T08:38:31.106,2025-12-02T08:38:32.129,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:31.920,126.0,-2.1,-3.2,0
48,node1_20251202_083832_196.jpg,2025-12-02T08:38:32.196,2025-12-02T08:38:33.225,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:32.784,121.0,-1.1,-3.3,0
49,node1_20251202_083833_282.jpg,2025-12-02T08:38:33.282,2025-12-02T08:38:34.350,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:32.784,121.0,-1.1,-3.3,0
50,node1_20251202_083834_417.jpg,2025-12-02T08:38:34.417,2025-12-02T08:38:35.425,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:32.784,121.0,-1.1,-3.3,0
51,node1_20251202_083835_483.jpg,2025-12-02T08:38:35.483,2025-12-02T08:38:36.494,24,184.75,0.3125,-175.375,0,3,0,0,2025-12-02T08:38:32.784,121.0,-1.1,-3.3,0
52,node1_20251202_083836_557.jpg,2025-12-02T08:38:36.557,2025-12-02T08:38:37.575,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:32.784,121.0,-1.1,-3.3,0
53,node1_20251202_083837_640.jpg,2025-12-02T08:38:37.640,2025-12-02T08:38:38.686,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:32.784,121.0,-1.1,-3.3,0
54,node1_20251202_083838_751.jpg,2025-12-02T08:38:38.751,2025-12-02T08:38:39.878,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:39.861,121.0,-0.2,-10.8,0
55,node1_20251202_083839_942.jpg,2025-12-02T08:38:39.942,2025-12-02T08:38:40.998,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:40.940,126.0,0.3,-8.2,0
56,node1_20251202_083841_068.jpg,2025-12-02T08:38:41.068,2025-12-02T08:38:42.126,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:42.020,122.0,-1.6,-9.1,0
57,node1_20251202_083842_191.jpg,2025-12-02T08:38:42.191,2025-12-02T08:38:43.248,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.090,121.0,-1.2,-14.6,0
58,node1_20251202_083843_316.jpg,2025-12-02T08:38:43.316,2025-12-02T08:38:44.347,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.748,126.0,1.0,-8.5,0
59,node1_20251202_083844_411.jpg,2025-12-02T08:38:44.411,2025-12-02T08:38:45.444,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.748,126.0,1.0,-8.5,0
60,node1_20251202_083845_505.jpg,2025-12-02T08:38:45.505,2025-12-02T08:38:46.504,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.748,126.0,1.0,-8.5,0
61,node1_20251202_083846_572.jpg,2025-12-02T08:38:46.572,2025-12-02T08:38:47.568,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.748,126.0,1.0,-8.5,0
62,node1_20251202_083847_634.jpg,2025-12-02T08:38:47.634,2025-12-02T08:38:48.623,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.748,126.0,1.0,-8.5,0
63,node1_20251202_083848_694.jpg,2025-12-02T08:38:48.694,2025-12-02T08:38:49.698,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.748,126.0,1.0,-8.5,0
64,node1_20251202_083849_761.jpg,2025-12-02T08:38:49.761,2025-12-02T08:38:50.781,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:43.748,126.0,1.0,-8.5,0
65,node1_20251202_083850_849.jpg,2025-12-02T08:38:50.849,2025-12-02T08:38:51.971,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:51.871,105.0,-6.2,-3.9,0
66,node1_20251202_083852_038.jpg,2025-12-02T08:38:52.038,2025-12-02T08:38:53.096,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:52.946,100.0,-4.7,-3.7,0
67,node1_20251202_083853_171.jpg,2025-12-02T08:38:53.171,2025-12-02T08:38:54.232,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:54.037,88.0,-4.9,-1.3,0
68,node1_20251202_083854_298.jpg,2025-12-02T08:38:54.298,2025-12-02T08:38:55.360,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:55.337,89.0,-4.7,-2.4,0
69,node1_20251202_083855_433.jpg,2025-12-02T08:38:55.433,2025-12-02T08:38:56.524,24,184.75,0.3125,-175.3125,0,3,0,0,2025-12-02T08:38:55.775,87.0,-4.8,-5.0,0
70,node1_20251202_083856_609.jpg,2025-12-02T08:38:56.609,2025-12-02T08:38:57.682,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:38:55.775,87.0,-4.8,-5.0,0
71,node1_20251202_083857_748.jpg,2025-12-02T08:38:57.748,2025-12-02T08:38:58.752,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:38:55.775,87.0,-4.8,-5.0,0
72,node1_20251202_083858_812.jpg,2025-12-02T08:38:58.812,2025-12-02T08:38:59.831,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:38:55.775,87.0,-4.8,-5.0,0
73,node1_20251202_083859_905.jpg,2025-12-02T08:38:59.905,2025-12-02T08:39:00.910,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:38:55.775,87.0,-4.8,-5.0,0
74,node1_20251202_083900_976.jpg,2025-12-02T08:39:00.976,2025-12-02T08:39:01.990,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:38:55.775,87.0,-4.8,-5.0,0
75,node1_20251202_083902_058.jpg,2025-12-02T08:39:02.058,2025-12-02T08:39:03.107,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:02.995,76.0,-5.4,-2.9,0
76,node1_20251202_083903_125.jpg,2025-12-02T08:39:03.125,2025-12-02T08:39:04.142,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:04.083,68.0,-6.9,-5.2,0
77,node1_20251202_083904_162.jpg,2025-12-02T08:39:04.162,2025-12-02T08:39:05.200,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:05.164,57.0,-3.6,-9.5,0
78,node1_20251202_083905_221.jpg,2025-12-02T08:39:05.221,2025-12-02T08:39:06.275,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.243,53.0,-3.5,-9.8,0
79,node1_20251202_083906_296.jpg,2025-12-02T08:39:06.296,2025-12-02T08:39:07.341,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.892,53.0,-3.4,-9.3,0
80,node1_20251202_083907_364.jpg,2025-12-02T08:39:07.364,2025-12-02T08:39:08.437,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.892,53.0,-3.4,-9.3,0
81,node1_20251202_083908_457.jpg,2025-12-02T08:39:08.457,2025-12-02T08:39:09.504,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.892,53.0,-3.4,-9.3,0
82,node1_20251202_083909_523.jpg,2025-12-02T08:39:09.523,2025-12-02T08:39:10.553,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.892,53.0,-3.4,-9.3,0
83,node1_20251202_083910_572.jpg,2025-12-02T08:39:10.572,2025-12-02T08:39:11.590,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.892,53.0,-3.4,-9.3,0
84,node1_20251202_083911_609.jpg,2025-12-02T08:39:11.609,2025-12-02T08:39:12.625,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.892,53.0,-3.4,-9.3,0
85,node1_20251202_083912_644.jpg,2025-12-02T08:39:12.644,2025-12-02T08:39:13.655,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:06.892,53.0,-3.4,-9.3,0
86,node1_20251202_083913_674.jpg,2025-12-02T08:39:13.674,2025-12-02T08:39:14.706,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:14.669,119.0,-3.2,-8.0,0
87,node1_20251202_083914_724.jpg,2025-12-02T08:39:14.724,2025-12-02T08:39:15.751,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:15.545,117.0,-1.3,-10.6,0
88,node1_20251202_083915_768.jpg,2025-12-02T08:39:15.768,2025-12-02T08:39:16.779,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:16.625,121.0,-3.2,-10.6,0
89,node1_20251202_083916_801.jpg,2025-12-02T08:39:16.801,2025-12-02T08:39:17.831,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:17.699,124.0,-3.1,-9.6,0
90,node1_20251202_083917_852.jpg,2025-12-02T08:39:17.852,2025-12-02T08:39:18.882,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
91,node1_20251202_083918_902.jpg,2025-12-02T08:39:18.902,2025-12-02T08:39:19.967,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
92,node1_20251202_083919_990.jpg,2025-12-02T08:39:19.990,2025-12-02T08:39:21.015,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
93,node1_20251202_083921_033.jpg,2025-12-02T08:39:21.033,2025-12-02T08:39:22.055,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
94,node1_20251202_083922_074.jpg,2025-12-02T08:39:22.074,2025-12-02T08:39:23.106,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
95,node1_20251202_083923_128.jpg,2025-12-02T08:39:23.128,2025-12-02T08:39:24.181,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
96,node1_20251202_083924_202.jpg,2025-12-02T08:39:24.202,2025-12-02T08:39:25.242,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
97,node1_20251202_083925_265.jpg,2025-12-02T08:39:25.265,2025-12-02T08:39:26.345,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:18.790,120.0,-3.9,-9.7,0
98,node1_20251202_083926_365.jpg,2025-12-02T08:39:26.365,2025-12-02T08:39:27.400,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:27.248,126.0,-0.9,-7.1,0
99,node1_20251202_083927_420.jpg,2025-12-02T08:39:27.420,2025-12-02T08:39:28.459,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:28.334,124.0,-0.9,-9.1,0
100,node1_20251202_083928_479.jpg,2025-12-02T08:39:28.479,2025-12-02T08:39:29.504,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:29.414,124.0,-0.8,-11.0,0
101,node1_20251202_083929_523.jpg,2025-12-02T08:39:29.523,2025-12-02T08:39:30.551,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:30.278,126.0,-0.2,-8.6,0
102,node1_20251202_083930_570.jpg,2025-12-02T08:39:30.570,2025-12-02T08:39:31.620,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:30.278,126.0,-0.2,-8.6,0
103,node1_20251202_083931_642.jpg,2025-12-02T08:39:31.642,2025-12-02T08:39:32.672,24,184.75,0.375,-175.3125,0,3,0,0,2025-12-02T08:39:30.278,126.0,-0.2,-8.6,0
