frame_index,node1_x_cm,node1_y_cm,node1_z_cm,node2_x_cm,node2_y_cm,node2_z_cm,distance_between_cm,node1_heading_deg,node1_dheading_deg,node1_pitch_deg,node1_dpitch_deg,node2_heading_deg,node2_dheading_deg,node2_pitch_deg,node2_dpitch_deg,node1_azimuth_deg,node1_dazimuth_deg,node1_elevation_deg,node1_delevation_deg,node2_azimuth_deg,node2_dazimuth_deg,node2_elevation_deg,node2_delevation_deg
22,124.53633324326842,-1.3041891058685178,-10.677115392170935,125.41365961972821,9.209803462684661,-7.911605460693485,10.90696046034476,176.0,0.0,-175.5,-0.0625,230.0625,28.875,-162.8125,0.125,-0.6,-0.6999999999999886,-4.9,2.0,4.2,3.5999999999999943,-3.6,0.0
23,124.53633324326842,-1.3041891058685178,-10.677115392170935,125.41365961972821,9.209803462684661,-7.911605460693485,10.90696046034476,176.0,0.0,-175.5,-0.0625,203.8125,2.625,-162.75,0.1875,-0.6,-0.6999999999999886,-4.9,2.0,4.2,3.5999999999999943,-3.6,0.0
24,124.53633324326842,-1.3041891058685178,-10.677115392170935,99.78882602525111,-17.05721640612279,-79.95149510157306,75.22989210912641,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-0.6,-0.6999999999999886,-4.9,2.0,-9.7,-10.300000000000011,-38.3,-34.69999999999999
25,124.53633324326842,-1.3041891058685178,-10.677115392170935,120.75685166204677,-19.3421138493596,-63.93485284654092,56.356346659744055,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-0.6,-0.6999999999999886,-4.9,2.0,-9.1,-9.699999999999989,-27.6,-24.0
26,118.84290602573826,-40.920894188250436,-24.204216702706088,122.3244641013356,-17.40934931568811,-56.829922036946435,40.36521568733342,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-19.0,-19.099999999999994,-10.9,-4.0,-8.1,-8.699999999999989,-24.7,-21.099999999999994
27,125.47824704510934,-39.80404459732766,18.969648182833048,125.57527080983023,-17.87200762334341,-54.363983523551255,76.54309373605659,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-17.6,-17.69999999999999,8.2,15.099999999999994,-8.1,-8.699999999999989,-23.2,-19.599999999999994
28,138.86809670583196,-36.94994355729902,9.29265238842595,125.57527080983023,-17.87200762334341,-54.363983523551255,67.77045193468578,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-14.9,-15.0,3.7,10.599999999999994,-8.1,-8.699999999999989,-23.2,-19.599999999999994
29,132.64505590645706,-36.03886405890176,12.267412967568928,125.57527080983023,-17.87200762334341,-54.363983523551255,69.42448798816984,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-15.2,-15.300000000000011,5.1,12.0,-8.1,-8.699999999999989,-23.2,-19.599999999999994
30,129.03651366370607,-38.71280936243341,-8.711861614149328,125.57527080983023,-17.87200762334341,-54.363983523551255,50.303433819695236,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-16.7,-16.80000000000001,-3.7,3.1999999999999886,-8.1,-8.699999999999989,-23.2,-19.599999999999994
31,129.03651366370607,-38.71280936243341,-8.711861614149328,118.01501562891372,-24.010426296226314,-43.3584537913973,39.217596002980166,176.0,0.0,-175.5,-0.0625,201.4375,0.25,-162.9375,0.0,-16.7,-16.80000000000001,-3.7,3.1999999999999886,-11.5,-12.099999999999994,-19.8,-16.19999999999999
32,129.03651366370607,-38.71280936243341,-8.711861614149328,129.68986660221498,-21.70264064863591,-25.797943514471594,24.118600797696242,176.0,0.0,-175.5,-0.0625,208.5,7.3125,-162.8125,0.125,-16.7,-16.80000000000001,-3.7,3.1999999999999886,-9.5,-10.099999999999994,-11.1,-7.5
33,129.03651366370607,-38.71280936243341,-8.711861614149328,99.21956231862303,-35.91698015131312,-59.215276661610396,58.71509328911026,176.0,0.0,-175.5,-0.0625,211.125,9.9375,-162.75,0.1875,-16.7,-16.80000000000001,-3.7,3.1999999999999886,-19.9,-20.5,-29.3,-25.69999999999999
34,129.03651366370607,-38.71280936243341,-8.711861614149328,108.78009940728688,32.428756072206255,-44.71314966036427,82.2650435604657,176.0,0.0,-175.5,-0.0625,178.5625,-22.625,-162.25,0.6875,-16.7,-16.80000000000001,-3.7,3.1999999999999886,16.6,16.0,-21.5,-17.900000000000006
35,129.03651366370607,-38.71280936243341,-8.711861614149328,108.78009940728688,32.428756072206255,-44.71314966036427,82.2650435604657,176.0,0.0,-175.5,-0.0625,150.9375,-50.25,-162.0625,0.875,-16.7,-16.80000000000001,-3.7,3.1999999999999886,16.6,16.0,-21.5,-17.900000000000006
36,131.05374163637273,-36.344419146642934,0.0,108.78009940728688,32.428756072206255,-44.71314966036427,85.00076776348541,176.0,0.0,-175.5,-0.0625,204.25,3.0625,-162.4375,0.5,-15.5,-15.599999999999994,0.0,6.900000000000006,16.6,16.0,-21.5,-17.900000000000006
37,123.41610082049714,-40.81597293849407,1.5882101085821319,108.78009940728688,32.428756072206255,-44.71314966036427,87.8795697626691,176.0,0.0,-175.5,-0.0625,201.9375,0.75,-162.75,0.1875,-18.3,-18.400000000000006,0.7,7.599999999999994,16.6,16.0,-21.5,-17.900000000000006
38,125.71422586101343,-35.573540199972896,-18.827019249127535,126.68589873226374,-4.423969067484277,-7.7531645209268225,33.07370841692817,176.0,0.0,-175.5,-0.0625,202.0,0.8125,-162.75,0.1875,-15.8,-15.900000000000006,-8.2,-1.3000000000000114,-2.0,-2.5999999999999943,-3.5,0.09999999999999432
39,123.752924616922,-23.607132925063087,1.9791219812894052,126.54225709034513,-1.766978051954035,-10.627086103204066,25.371031173332913,176.0,0.0,-175.5,-0.0625,202.0,0.8125,-162.75,0.1875,-10.8,-10.900000000000006,0.9,7.800000000000011,-0.8,-1.4000000000000057,-4.8,-1.1999999999999886
40,123.752924616922,-23.607132925063087,1.9791219812894052,126.66248446357308,3.3167738839214826,-8.637941914486518,29.087528979394563,176.0,0.0,-175.5,-0.0625,202.0,0.8125,-162.75,0.1875,-10.8,-10.900000000000006,0.9,7.800000000000011,1.5,0.9000000000000057,-3.9,-0.30000000000001137
41,123.752924616922,-23.607132925063087,1.9791219812894052,124.86885479583827,-1.743611429653533,-5.452423420667,23.11896925483035,176.0,0.0,-175.5,-0.0625,202.0,0.8125,-162.75,0.1875,-10.8,-10.900000000000006,0.9,7.800000000000011,-0.8,-1.4000000000000057,-2.5,1.0999999999999943
42,123.752924616922,-23.607132925063087,1.9791219812894052,124.86885479583827,-1.743611429653533,-5.452423420667,23.11896925483035,176.0,0.0,-175.5,-0.0625,202.0,0.8125,-162.75,0.1875,-10.8,-10.900000000000006,0.9,7.800000000000011,-0.8,-1.4000000000000057,-2.5,1.0999999999999943
43,123.752924616922,-23.607132925063087,1.9791219812894052,124.86885479583827,-1.743611429653533,-5.452423420667,23.11896925483035,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-10.8,-10.900000000000006,0.9,7.800000000000011,-0.8,-1.4000000000000057,-2.5,1.0999999999999943
44,125.19025155354976,-3.4968803566476616,-13.826523197471705,124.86885479583827,-1.743611429653533,-5.452423420667,8.561705138470444,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-1.6,-1.6999999999999886,-6.3,0.5999999999999943,-0.8,-1.4000000000000057,-2.5,1.0999999999999943
45,125.19025155354976,-3.4968803566476616,-13.826523197471705,124.86885479583827,-1.743611429653533,-5.452423420667,8.561705138470444,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-1.6,-1.6999999999999886,-6.3,0.5999999999999943,-0.8,-1.4000000000000057,-2.5,1.0999999999999943
46,126.58516897200538,-2.430559412632429,-9.964305157436307,124.5431620238633,-0.0,-10.677115392170935,3.253538053464111,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-1.1,-1.1999999999999886,-4.5,2.4000000000000057,-0.0,-0.5999999999999943,-4.9,-1.3000000000000114
47,126.71192774405391,-2.4329933053944193,-8.195603148125665,125.629279999736,2.8509271839411725,-9.228012838081593,5.491612845404529,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-1.1,-1.1999999999999886,-3.7,3.1999999999999886,1.3,0.6999999999999886,-4.2,-0.5999999999999943
48,129.27276546100526,-3.1593583367778604,-13.363029782342085,115.56559175243166,30.10258188781299,-24.948518324698423,37.79506347853297,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-1.4,-1.5,-5.9,1.0,14.6,14.0,-11.8,-8.199999999999989
49,129.02523600782533,-2.927992206513542,-15.617789048504122,126.29380061286079,-11.493636237735119,-17.37159327159096,9.160066934219646,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-1.3,-1.4000000000000057,-6.9,0.0,-5.2,-5.800000000000011,-7.8,-4.199999999999989
50,129.02523600782533,-2.927992206513542,-15.617789048504122,126.29380061286079,-11.493636237735119,-17.37159327159096,9.160066934219646,176.0625,0.0625,-175.4375,0.0,202.0,0.8125,-162.75,0.1875,-1.3,-1.4000000000000057,-6.9,0.0,-5.2,-5.800000000000011,-7.8,-4.199999999999989
